LID,Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
2253,3,BALTA/120 LABOR BATTALION,Forced Labor Camp,N/A,Ukraine,47.9400,29.6220,Approximate
2254,3,Barcs,Ghetto,N/A,Croatia,45.9585,17.4614,Exact
2255,3,Barenton,Internment Camp,N/A,France,48.6003,0.8325,Exact
2256,3,Bazzano,Internment Camp,N/A,Italy,44.5043,11.0799,Exact
2257,3,Beaune-la-Rolande,Deportation Center,N/A,France,48.0697,2.4303,Exact
2258,3,Bedeau,Forced Labor Camp,N/A,Algeria,36.1994,2.8486,Exact
2259,3,Beregszász,Ghetto,N/A,Ukraine,48.2000,22.6333,Exact
2260,3,Berezovca,Ghetto,N/A,Ukraine,47.2006,30.9172,Exact
2261,3,Berg,Internment Camp,N/A,Norway,59.2675,10.4076,Exact
2262,3,Bergeggi & Celle Ligure,Concentration Camp,N/A,Italy,44.2434,8.4349,Exact
2263,3,Berguent,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,34.0094,2.0322,Exact
2264,3,Bernandovca,Internment Camp,N/A,Ukraine,47.2272,30.7716,Exact
2265,3,Berrouaghia,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,Algeria,36.1350,2.9108,Exact
2266,3,Berşad,Ghetto,N/A,Ukraine,48.3728,29.5325,Exact
2267,3,Beszterce,Ghetto,N/A,Romania,47.1383,24.5133,Exact
2268,3,Birzula,Ghetto,N/A,Ukraine,47.7500,29.5333,Exact
2269,3,Bobric,Transit Camp,N/A,Ukraine,47.9000,30.1833,Exact
2270,3,Bogdanovca,Internment Camp,N/A,Ukraine,47.8171,31.1305,Exact
2271,3,Boghar,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,35.9114,2.7167,Exact
2272,3,Boghari,Internment Camp,N/A,Algeria,35.8889,2.7489,Exact
2273,3,Boiano,Internment Camp,N/A,Italy,41.4821,14.4737,Exact
2274,3,Bojková,Asylum,N/A,Slovakia,48.5723,17.4372,Exact
2275,3,Bolgrad,Ghetto,N/A,Ukraine,45.6672,28.6128,Exact
2276,3,Bolgrad / LPRS No. 8,Prisoner of War Camp,N/A,Ukraine,45.6672,28.6128,Exact
2277,3,Bondurovca,Ghetto,N/A,Ukraine,48.3065,29.2346,Exact
2278,3,Bor,Forced Labor Camp,N/A,Serbia,44.0750,22.0958,Exact
2279,3,Borgo San Dalmazzo,Detention Center,N/A,Italy,44.3300,7.4842,Exact
2280,3,Bossuet,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,Algeria,34.6758,0.6200,Exact
2281,3,Bou Arfa,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,32.5300,1.9500,Exact
2282,3,Bou Azzer,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,33.2292,6.1939,Exact
2283,3,Bou Denib,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,31.9514,3.6042,Exact
2284,3,Boulhaut,Internment Camp,N/A,Algeria,33.6131,7.1208,Exact
2285,3,Boussais,Internment Camp,N/A,France,46.8294,0.2477,Exact
2286,3,Bram,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,43.2447,2.1141,Exact
2287,3,Braniţa-Moghilev,Internment Camp,N/A,Ukraine,48.4022,27.8906,Exact
2288,3,BRATISLAVA/PATRÓNKA,Concentration Camp,N/A,Slovakia,48.1690,17.0761,Exact
2289,3,Brazza Island,Internment Camp,N/A,Croatia,43.3200,16.6372,Exact
2290,3,Bredtveit,Prison,N/A,Norway,59.9468,10.8592,Exact
2291,3,Brens,Refugee Camp,N/A,France,43.8899,1.9102,Exact
2292,3,Buccari,Concentration Camp,N/A,Croatia,45.3068,14.5343,Exact
2293,3,BUCUREŞTI/LPRA NO. 12 AND NO. 13,Prisoner of War Camp,N/A,Romania,44.4377,26.0974,Exact
2294,3,Budafok,Internment Camp,N/A,Hungary,47.4275,19.0241,Exact
2295,3,Budakalász,Ghetto,N/A,Hungary,47.6213,19.0509,Exact
2296,3,Budapest,Ghetto,N/A,Hungary,47.4978,19.0397,Exact
2297,3,Budapest / Columbus Street,Refugee Camp,N/A,Hungary,47.5158,19.0983,Exact
2298,3,Budapest / Conti Street Prison,Prison,N/A,Hungary,47.4979,19.0402,Exact
2299,3,Budapest / KISOK,Detention Center,N/A,Hungary,47.5269,19.1057,Exact
2300,3,Budapest / Magdolna Street,Refugee Camp,N/A,Hungary,47.4901,19.0815,Exact
2301,3,Budapest / Margit Boulevard,Prison,N/A,Hungary,47.5109,19.0317,Exact
2302,3,Budapest / Mosonyi Street,Detention Center,N/A,Hungary,47.4985,19.0827,Exact
2303,3,Budapest / Rökk-Szilárd Street,Prison,N/A,Hungary,47.4917,19.0700,Exact
2304,3,Budapest / Tattersall,Detention Center,N/A,Hungary,47.4994,19.0861,Exact
2305,3,Budapest / Óbuda,Deportation Center,N/A,Hungary,47.5394,19.0386,Exact
2306,3,BUDEŞTI/LPRS NO. 7 AND 13,Prisoner of War Camp,N/A,Romania,44.2320,26.4610,Exact
2307,3,Budi,Ghetto,N/A,Ukraine,48.0500,29.2667,Exact
2308,3,Buqbuq,Forced Labor Camp,N/A,Egypt,31.5108,25.5343,Exact
2309,3,Buzet-sur-Baïse,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,France,44.2581,0.2982,Exact
2310,3,Bystré,Forced Labor Camp,N/A,Slovakia,49.0063,21.5419,Exact
2311,3,Bácsalmás,Entrainment Center,N/A,Hungary,46.1251,19.3358,Exact
2312,3,Bárdfalva,Ghetto,N/A,Romania,47.8472,23.9279,Exact
2313,3,Békéscsaba,Ghetto,N/A,Hungary,46.6736,21.0877,Exact
2314,3,Béni Abbès,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,30.1267,2.1714,Exact
2315,3,Bălţi / LPRS No. 7,Prisoner of War Camp,N/A,Moldova,47.7549,27.9130,Exact
2316,3,Bălţi-Răuţel,Ghetto,N/A,Moldova,47.7218,27.8229,Exact
2317,3,Cairo Montenotte,Prisoner of War Camp,N/A,Italy,44.4008,8.2733,Exact
2318,3,Calafat,Internment Camp,N/A,Romania,43.9898,22.9341,Exact
2319,3,Calvari di Chiavari,Prisoner of War Camp,N/A,Italy,44.3819,9.2862,Exact
2320,3,Campagna,Internment Camp,N/A,Italy,40.6671,15.1068,Exact
2321,3,Camugnano,Internment Camp,N/A,Italy,44.1703,11.0886,Exact
2322,3,Capusterna,Internment Camp,N/A,Ukraine,48.8506,28.1353,Exact
2323,3,Capustiani,Forced Labor Camp,N/A,Ukraine,48.5248,29.0305,Exact
2324,3,Caracal,Internment Camp,N/A,Romania,44.1158,24.3425,Exact
2325,3,Carişcov,Ghetto,N/A,Ukraine,48.8218,27.8998,Exact
2326,3,Carnot,Reception Center (centre d’accueil),N/A,Algeria,36.2694,1.6858,Exact
2327,3,Casacalenda,Concentration Camp,N/A,Italy,41.7381,14.8477,Exact
2328,3,Casoli,Concentration Camp,N/A,Italy,42.1133,14.2925,Exact
2329,3,Casseneuil,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.4423,0.6241,Exact
2330,3,CASTAGNAVIZZA,Concentration Camp,N/A,Italy,45.8426,13.6438,Exact
2331,3,Castel di Guido,Forced Labor Camp,N/A,Italy,41.9030,12.3163,Exact
2332,3,Castres,Prison,N/A,France,43.6000,2.2500,Exact
2333,3,Catus,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.5574,1.3369,Exact
2334,3,Cauterets,Centers of Assigned Residence (centre de residence assignée),N/A,France,42.8891,0.1143,Exact
2335,3,Caylus,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.2358,1.7719,Exact
2336,3,Cazaciovca,Internment Camp,N/A,Ukraine,49.0248,28.0941,Exact
2337,3,Caţmazov,Internment Camp,N/A,Ukraine,48.9019,27.9446,Exact
2338,3,Cernoviţi,Ghetto,N/A,Ukraine,48.5428,28.1075,Exact
2339,3,Cernăuţi,Ghetto,N/A,Ukraine,48.2914,25.9403,Exact
2340,3,Cetvertinovca,Ghetto,N/A,Ukraine,48.5895,29.2826,Exact
2341,3,Chabanet,Confinement Center for “Undesirables” (Centre de Séjour Surveillé pour Indesirables),N/A,France,44.7228,4.5000,Exact
2342,3,Chaudes-Aigues,Centers of Assigned Residence (centre de residence assignée),N/A,France,44.8551,2.0039,Exact
2343,3,Cheragas,Internment Camp,N/A,Algeria,36.6050,2.1908,Exact
2344,3,Chianovca,Ghetto,N/A,Ukraine,48.9900,27.7150,Exact
2345,3,Chibron,Internment Camp,N/A,France,43.2889,5.8256,Exact
2346,3,Chiesanuova,Internment Camp,N/A,Italy,45.4063,11.8333,Exact
2347,3,Chieti,Internment Camp,N/A,Italy,42.3476,14.1638,Exact
2348,3,Chişinău,Ghetto,N/A,Moldova,47.0269,28.8416,Exact
2349,3,Choisel,"Confinement Centers (Centres de Séjour Surveillés, CSS)",N/A,France,48.6867,2.0186,Exact
2350,3,Château de Bégué,Reception Center (centre d’accueil),N/A,France,43.9417,0.0544,Exact
2351,3,Château de Tombebouc,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,France,44.3648,0.6212,Exact
2352,3,Château du Roc,Internment Camp,N/A,France,44.9072,1.1181,Exact
2353,3,Château du Sablou,Confinement Center for “Undesirables” (Centre de Séjour Surveillé pour Indesirables),N/A,France,45.0730,1.1122,Exact
2354,3,Château-Doux,Centers of Assigned Residence (centre de residence assignée),N/A,France,44.9768,1.8461,Exact
2355,3,Cicelnic,Ghetto,N/A,Ukraine,48.2170,29.3500,Exact
2356,3,Cighino,Internment Camp,N/A,Austria,46.9600,13.6500,Exact
2357,3,Cihrin,Internment Camp,N/A,Ukraine,47.1270,30.7380,Exact
2358,3,Città Sant’ Angelo,Concentration Camp,N/A,Italy,42.5176,14.0602,Exact
2359,3,Civitella del Tronto,Internment Camp,N/A,Italy,42.7728,13.6761,Exact
2360,3,Civitella della Chiana,Internment Camp,N/A,Italy,43.4175,11.7233,Exact
2361,3,Colfiorito,Concentration Camp,N/A,Italy,43.0281,12.8908,Exact
2362,3,Colle di Compito,Prisoner of War Camp,N/A,Italy,43.7753,10.6003,Exact
2363,3,Collioure,Refugee Camp,N/A,France,42.5268,3.0846,Exact
2364,3,Colomb-Béchar,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,31.6167,2.2167,Exact
2365,3,Colosovca,Forced Labor Camp,N/A,Ukraine,47.3100,30.9090,Exact
2366,3,Conakry,Internment Camp,N/A,Guinea,9.5100,-13.7150,Exact
2367,3,Conotcăuti,Internment Camp,N/A,Ukraine,48.7100,27.9503,Exact
2368,3,Constantine,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,36.3650,6.6147,Exact
2369,3,Copaigorod,Ghetto,N/A,Ukraine,48.8550,27.8019,Exact
2370,3,Coray,Internment Camp,N/A,France,48.0608,3.8303,Exact
2371,3,Corbeni / LPRS No. 10,Prisoner of War Camp,N/A,Romania,45.3057,24.6537,Exact
2372,3,Corfu-Lazaretto,Internment Camp,N/A,Greece,39.6489,19.8804,Exact
2373,3,Corneşti Târg,Forced Labor Camp,N/A,Moldova,47.3636,27.9975,Exact
2374,3,Corropoli,Internment Camp,N/A,Italy,42.8234,13.8397,Exact
2375,3,Cosăuţi,Transit Camp,N/A,Ukraine,48.2254,28.2808,Exact
2376,3,Coudrecieux,Internment Camp,N/A,France,47.9931,0.6288,Exact
2377,3,Covaliovca,Internment Camp,N/A,Ukraine,47.2639,31.7372,Exact
2378,3,Coşarinţi,Ghetto,N/A,Ukraine,48.9150,27.7920,Exact
2379,3,Craiova,Internment Camp,N/A,Romania,44.3248,23.8135,Exact
2380,3,Crampel,"Group of Foreign Workers (Groupements des Travailleurs Étrangers, GTEs)",N/A,Algeria,34.4275,0.8142,Exact
2381,3,Crasna,Ghetto,N/A,Ukraine,48.9157,28.4038,Exact
2382,3,Crasneanca,Internment Camp,N/A,Ukraine,48.1378,30.3256,Exact
2383,3,Crijopol,Ghetto,N/A,Ukraine,48.3842,28.8625,Exact
2384,3,CRIVOI OZERO,Ghetto,N/A,Ukraine,47.9431,30.3410,Exact
2385,3,Cruşinovca,Internment Camp,N/A,Ukraine,48.4800,29.5800,Exact
2386,3,Crăciuneşti / LPRS No. 9,Prisoner of War Camp,N/A,Romania,46.0144,22.8703,Exact
2387,3,Csepel Island,Ghetto,N/A,Hungary,47.4137,19.0695,Exact
2388,3,Csepel Island / internment camps,Internment Camp,N/A,Hungary,47.3965,19.0489,Exact
2389,3,Csongrád,Ghetto,N/A,Hungary,46.7084,20.1436,Exact
2390,3,Csörgő,Internment Camp,N/A,Slovakia,48.4602,21.6417,Exact
2391,3,Cucavca,Ghetto,N/A,Ukraine,48.6036,27.7050,Exact
2392,3,Cupari,Concentration Camp,N/A,Croatia,42.6203,18.1914,Exact
2393,3,Curzola Island,Internment Camp,N/A,Croatia,42.9622,17.1369,Exact
2394,3,Cuzminţi,Internment Camp,N/A,Ukraine,48.9580,27.6820,Exact
2395,3,Călăraşi,Internment Camp,N/A,Romania,44.2020,27.3300,Exact
2396,3,Debrecen,Ghetto,N/A,Hungary,47.5300,21.6394,Exact
2397,3,Degeš pri Nitre,Forced Labor Camp,N/A,Slovakia,48.1363,18.0753,Exact
2398,3,Derebcin,Ghetto,N/A,Ukraine,48.7600,28.3300,Exact
2399,3,Detached Battalion 21,Internment Camp,N/A,Finland,62.1680,33.0130,Approximate
2400,3,Devínska Nová Ves,Forced Labor Camp,N/A,Slovakia,48.2094,16.9728,Exact
2401,3,Djebel Chambi,Forced Labor Camp,N/A,Tunisia,35.2000,8.6900,Exact
